id,question,value,milliseconds,created,nquestions,expert_id,object_id
2593,EB,false,2200,2017-03-12 01:31:22.693855+00,3,13,558
2595,EB,false,6925,2017-03-12 01:31:36.886305+00,3,13,824
2600,CEP,true,15160,2017-03-12 01:32:59.628702+00,4,13,328
2601,LPV,true,8729,2017-03-12 01:33:12.01702+00,4,13,288
2602,EB,false,1642,2017-03-12 01:33:17.650272+00,1,13,228
2575,RRLYR,false,11861,2017-03-12 01:29:40.135551+00,4,13,332
2577,EB,false,2034,2017-03-12 01:29:52.205294+00,4,13,799
2578,RRLYR,false,2754,2017-03-12 01:29:58.003832+00,4,13,813
2580,RRLYR,false,2805,2017-03-12 01:30:05.499643+00,1,13,688
2581,CEP,false,3234,2017-03-12 01:30:10.074305+00,4,13,121
2582,EB,false,2411,2017-03-12 01:30:14.70219+00,1,13,66
2584,LPV,false,5577,2017-03-12 01:30:28.393477+00,2,13,199
2590,CEP,false,3746,2017-03-12 01:31:02.968091+00,4,13,383
2592,CEP,true,5808,2017-03-12 01:31:19.008487+00,4,13,517
2594,CEP,false,4511,2017-03-12 01:31:28.759153+00,2,13,610
2596,LPV,false,2146,2017-03-12 01:31:40.697885+00,3,13,135
2597,CEP,true,26495,2017-03-12 01:32:24.41766+00,4,13,288
2598,EB,false,1206,2017-03-12 01:32:27.671202+00,4,13,288
2599,LPV,true,12408,2017-03-12 01:32:43.293889+00,4,13,237
2603,CEP,false,1567,2017-03-12 01:33:21.891691+00,2,13,706
2604,RRLYR,true,2066,2017-03-12 01:33:26.035875+00,2,13,698
2605,RRLYR,false,2935,2017-03-12 01:33:32.989016+00,4,13,252
2606,EB,true,2048,2017-03-12 01:33:38.446713+00,4,13,121
2607,CEP,true,2671,2017-03-12 01:33:44.495389+00,3,13,379
2608,EB,false,1926,2017-03-12 01:33:49.272471+00,4,13,517
2609,LPV,false,3004,2017-03-12 01:33:58.11059+00,4,13,227
2610,LPV,false,1738,2017-03-12 01:34:03.454255+00,4,13,121
2611,CEP,false,2181,2017-03-12 01:34:08.319657+00,2,13,703
2612,LPV,false,1427,2017-03-12 01:34:14.774881+00,1,13,437
2613,CEP,false,2516,2017-03-12 01:34:19.457334+00,1,13,193
2614,EB,true,3874,2017-03-12 01:34:24.950683+00,3,13,722
2615,EB,false,3266,2017-03-12 01:34:29.375004+00,4,13,575
2616,EB,false,2841,2017-03-12 01:34:35.739529+00,4,13,328
2617,EB,false,2270,2017-03-12 01:34:40.479743+00,2,13,289
2618,LPV,false,5409,2017-03-12 01:34:50.163646+00,4,13,575
2619,RRLYR,false,3488,2017-03-12 01:34:55.086603+00,2,13,289
2620,LPV,false,1963,2017-03-12 01:35:00.024664+00,2,13,625
2621,CEP,false,6070,2017-03-12 01:35:09.344737+00,3,13,408
2622,CEP,false,7989,2017-03-12 01:35:21.586914+00,4,13,184
2623,RRLYR,false,8995,2017-03-12 01:35:32.359148+00,3,13,111
2624,CEP,true,16687,2017-03-12 01:35:51.523072+00,3,13,57
2625,LPV,true,2806,2017-03-12 01:35:57.022552+00,3,13,558
2626,CEP,true,3111,2017-03-12 01:36:02.661638+00,3,13,621
2627,RRLYR,false,1726,2017-03-12 01:36:09.198608+00,4,13,575
2628,CEP,false,3165,2017-03-12 01:36:14.479061+00,1,13,765
2629,CEP,false,3034,2017-03-12 01:36:19.142926+00,4,13,436
2630,EB,false,2010,2017-03-12 01:36:22.594817+00,4,13,436
2631,EB,false,2975,2017-03-12 01:36:28.007116+00,2,13,585
2632,EB,false,1914,2017-03-12 01:36:35.007277+00,2,13,238
2633,RRLYR,false,2066,2017-03-12 01:36:40.878241+00,2,13,73
2634,RRLYR,false,3539,2017-03-12 01:36:46.86508+00,4,13,237
2635,CEP,false,4923,2017-03-12 01:36:53.136731+00,4,13,98
2636,LPV,false,9151,2017-03-12 01:37:22.49043+00,3,13,621
2637,RRLYR,false,1937,2017-03-12 01:37:26.854683+00,4,13,288
2638,CEP,true,2686,2017-03-12 01:37:30.744827+00,4,13,343
2639,RRLYR,false,1592,2017-03-12 01:37:34.743235+00,3,13,558
2640,CEP,false,2507,2017-03-12 01:37:39.162979+00,2,13,605
2641,CEP,false,2333,2017-03-12 01:37:42.59757+00,3,13,351
2642,EB,false,7267,2017-03-12 01:37:51.393072+00,3,13,351
2643,CEP,true,2547,2017-03-12 01:37:54.970238+00,3,13,157
2644,EB,false,2175,2017-03-12 01:37:58.533315+00,3,13,57
2645,EB,false,2516,2017-03-12 01:38:02.686104+00,4,13,343
2646,RRLYR,false,5682,2017-03-12 01:38:09.946968+00,3,13,722
2647,RRLYR,false,5697,2017-03-12 01:38:17.645203+00,4,13,85
2648,CEP,false,3307,2017-03-12 01:38:22.680803+00,3,13,653
2649,RRLYR,false,3104,2017-03-12 01:38:27.924822+00,3,13,824
2650,EB,false,1283,2017-03-12 01:38:30.640566+00,4,13,184
2651,LPV,false,2273,2017-03-12 01:38:35.937305+00,4,13,184
2652,LPV,true,2238,2017-03-12 01:38:40.991372+00,2,13,605
2653,LPV,false,3751,2017-03-12 01:38:46.064408+00,3,13,157
2654,CEP,true,22764,2017-03-12 01:39:11.087287+00,3,13,356
2655,RRLYR,false,7045,2017-03-12 01:39:20.626146+00,3,13,157
2656,LPV,false,2717,2017-03-12 01:39:25.494292+00,3,13,740
2657,LPV,false,9027,2017-03-12 01:39:36.081029+00,4,13,343
2658,CEP,false,2428,2017-03-12 01:39:40.6088+00,4,13,725
2659,RRLYR,true,1730,2017-03-12 01:39:43.763914+00,2,13,625
2660,LPV,false,8691,2017-03-12 01:40:03.821309+00,4,13,328
2661,EB,true,2789,2017-03-12 01:40:08.794277+00,4,13,98
2662,EB,true,1474,2017-03-12 01:40:14.080568+00,4,13,725
2663,RRLYR,false,1184,2017-03-12 01:40:17.496735+00,4,13,328
2664,CEP,false,1929,2017-03-12 01:40:21.134044+00,3,13,263
2665,RRLYR,false,2166,2017-03-12 01:40:25.65484+00,2,13,585
2666,LPV,false,1672,2017-03-12 01:40:31.749187+00,4,13,725
2667,LPV,false,2175,2017-03-12 01:40:35.154667+00,3,13,417
2668,LPV,false,1903,2017-03-12 01:40:41.176462+00,2,13,112
2669,CEP,false,1971,2017-03-12 01:40:46.971644+00,2,13,56
2670,LPV,true,4262,2017-03-12 01:41:01.922809+00,4,13,517
2671,EB,false,5127,2017-03-12 01:41:14.366242+00,2,13,601
2672,CEP,false,5758,2017-03-12 01:41:25.256751+00,4,13,577
2673,EB,false,2913,2017-03-12 01:41:33.865099+00,3,13,263
2674,LPV,false,3313,2017-03-12 01:41:40.950054+00,3,13,351
2675,CEP,false,2209,2017-03-12 01:41:50.404451+00,3,13,384
2676,EB,true,3210,2017-03-12 01:41:59.964385+00,3,13,185
2677,CEP,true,4484,2017-03-12 01:42:06.03254+00,3,13,420
2678,EB,false,2402,2017-03-12 01:42:14.87294+00,3,13,379
2679,RRLYR,true,2623,2017-03-12 01:42:22.163431+00,3,13,0
2680,RRLYR,false,4919,2017-03-12 01:42:30.819931+00,2,13,697
2681,LPV,false,10143,2017-03-12 01:42:49.086253+00,3,13,356
2682,LPV,false,5886,2017-03-12 01:42:58.480421+00,2,13,601
2683,CEP,true,2981,2017-03-12 01:43:06.551527+00,2,13,752
2684,EB,false,5326,2017-03-12 01:43:17.612856+00,4,13,413
2685,CEP,false,3021,2017-03-12 01:43:23.614495+00,2,13,118
2686,EB,false,2555,2017-03-12 01:43:31.346541+00,4,13,383
2687,EB,true,5949,2017-03-12 01:43:44.726355+00,1,13,78
2688,RRLYR,false,3798,2017-03-12 01:43:53.05463+00,2,13,266
2689,RRLYR,false,20737,2017-03-12 01:44:15.618325+00,3,13,356
2690,LPV,false,3565,2017-03-12 01:44:24.044173+00,4,13,98
2691,EB,true,7993,2017-03-12 01:44:39.615232+00,2,13,56
2692,CEP,false,3409,2017-03-12 01:44:47.64307+00,3,13,456
2693,LPV,false,1918,2017-03-12 01:44:55.310824+00,3,13,384
2694,CEP,false,3852,2017-03-12 01:45:02.050548+00,4,13,543
2695,EB,true,6766,2017-03-12 01:45:15.033797+00,4,13,577
2696,EB,true,20328,2017-03-12 01:45:39.403954+00,1,13,660
2697,CEP,true,11550,2017-03-12 01:45:56.022241+00,3,13,549
2700,EB,true,8082,2017-03-12 01:46:28.666206+00,2,13,759
2702,LPV,false,3665,2017-03-12 01:46:48.450779+00,3,13,420
2705,LPV,false,2954,2017-03-12 01:47:15.937202+00,1,13,255
2706,CEP,true,3332,2017-03-12 01:47:21.783156+00,4,13,484
2707,RRLYR,false,3031,2017-03-12 01:47:43.097676+00,3,13,379
2710,CEP,false,6330,2017-03-12 01:48:20.71102+00,3,13,358
2711,EB,false,2419,2017-03-12 01:48:29.638915+00,4,13,543
2712,RRLYR,true,3780,2017-03-12 01:48:35.711841+00,3,13,135
2713,RRLYR,false,4092,2017-03-12 01:48:45.503785+00,4,13,227
2714,CEP,true,5623,2017-03-12 01:48:58.652587+00,2,13,689
2715,LPV,true,4088,2017-03-12 01:49:07.522645+00,4,13,543
2716,LPV,false,2220,2017-03-12 01:49:15.502533+00,4,13,308
2718,CEP,false,6437,2017-03-12 01:49:38.737794+00,1,13,490
2719,CEP,false,8418,2017-03-12 01:49:52.970108+00,3,13,550
2698,CEP,false,3606,2017-03-12 01:46:02.95737+00,3,13,764
2699,LPV,false,8205,2017-03-12 01:46:16.374445+00,3,13,185
2701,LPV,false,3827,2017-03-12 01:46:39.893119+00,3,13,549
2703,EB,false,8988,2017-03-12 01:46:59.937036+00,4,13,641
2704,EB,true,3474,2017-03-12 01:47:06.755296+00,3,13,456
2708,CEP,false,7752,2017-03-12 01:47:58.506865+00,4,13,572
2709,CEP,false,3060,2017-03-12 01:48:08.633382+00,2,13,522
2717,RRLYR,false,5095,2017-03-12 01:49:25.982774+00,2,13,752
2720,EB,false,4902,2017-03-12 01:50:17.354084+00,4,13,484
2721,RRLYR,false,7769,2017-03-12 01:50:30.791657+00,3,13,420
2722,RRLYR,false,2749,2017-03-12 01:50:40.439865+00,3,13,740
2723,CEP,false,2641,2017-03-12 01:50:52.458488+00,2,13,720
2724,CEP,false,3495,2017-03-12 01:51:19.108532+00,2,13,567
2725,EB,false,1845,2017-03-12 01:51:27.829065+00,3,13,609
2726,LPV,false,2694,2017-03-12 01:51:34.333392+00,4,13,577
2727,CEP,false,8910,2017-03-12 01:51:50.121082+00,4,13,459
2728,RRLYR,false,2639,2017-03-12 01:51:56.489373+00,4,13,308
2729,LPV,true,4257,2017-03-12 01:52:07.198348+00,1,13,789
2730,LPV,false,3547,2017-03-12 01:52:19.214185+00,3,13,764
2731,EB,true,5649,2017-03-12 01:52:48.819805+00,3,13,358
2732,CEP,false,9474,2017-03-12 01:53:04.403188+00,2,13,425
2733,LPV,false,3742,2017-03-12 01:53:12.546397+00,3,13,550
2734,CEP,false,1496,2017-03-12 01:53:19.024719+00,3,13,756
2735,CEP,true,22088,2017-03-12 01:53:43.296699+00,2,13,337
2736,RRLYR,true,2208,2017-03-12 01:53:48.466347+00,2,13,567
2737,RRLYR,true,1635,2017-03-12 01:53:56.39445+00,3,13,550
2738,EB,false,4147,2017-03-12 01:54:03.108629+00,2,13,187
2739,EB,false,2501,2017-03-12 01:54:11.273813+00,3,13,366
2740,RRLYR,true,3783,2017-03-12 01:54:17.363075+00,3,13,609
2741,EB,false,1925,2017-03-12 01:54:25.811423+00,2,13,312
2742,CEP,false,2282,2017-03-12 01:54:34.492931+00,2,13,448
2743,CEP,true,2571,2017-03-12 01:54:45.194386+00,3,13,559
2744,LPV,false,3506,2017-03-12 01:54:52.077414+00,2,13,610
2745,LPV,false,2253,2017-03-12 01:55:00.454064+00,3,13,559
2746,CEP,false,3804,2017-03-12 01:55:06.198261+00,4,13,532
2747,EB,false,2528,2017-03-12 01:55:15.729302+00,4,13,459
2748,RRLYR,false,4821,2017-03-12 01:55:30.485863+00,3,13,371
2749,LPV,true,7065,2017-03-12 01:55:54.740416+00,4,13,459
2750,LPV,false,1805,2017-03-12 01:56:01.110056+00,2,13,462
2751,CEP,false,2656,2017-03-12 01:56:06.05635+00,2,13,349
2752,RRLYR,false,1869,2017-03-12 01:56:15.606934+00,4,13,459
2753,RRLYR,true,2381,2017-03-12 01:56:19.655235+00,2,13,312
2754,LPV,false,1912,2017-03-12 01:56:30.405671+00,1,13,798
2755,LPV,false,9709,2017-03-12 01:57:16.099463+00,3,13,456
2756,EB,false,1737,2017-03-12 01:57:21.467321+00,1,13,29
2757,RRLYR,false,3309,2017-03-12 01:57:29.91399+00,2,13,689
2758,EB,false,3373,2017-03-12 01:57:36.160867+00,3,13,323
2759,CEP,false,1404,2017-03-12 01:57:42.558257+00,4,13,305
2760,CEP,false,1657,2017-03-12 01:57:46.5589+00,4,13,636
2761,EB,false,1720,2017-03-12 01:57:56.364476+00,3,13,16
2762,LPV,false,7727,2017-03-12 01:58:05.50163+00,1,13,439
2763,CEP,false,2725,2017-03-12 01:58:12.418523+00,4,13,504
2764,LPV,true,13356,2017-03-12 01:58:30.471674+00,4,13,618
2765,EB,true,4037,2017-03-12 01:58:38.847127+00,4,13,636
2766,EB,true,4260,2017-03-12 01:58:48.950352+00,4,13,305
2767,CEP,false,1853,2017-03-12 01:59:01.078831+00,4,13,637
2768,CEP,true,8127,2017-03-12 01:59:18.026561+00,4,13,306
2769,CEP,false,3030,2017-03-12 01:59:26.573874+00,3,13,714
2770,CEP,true,3281,2017-03-12 01:59:36.705141+00,2,13,26
2771,EB,true,2703,2017-03-12 01:59:43.88273+00,2,13,551
2772,LPV,true,6649,2017-03-12 01:59:56.843554+00,3,13,497
2773,EB,false,2229,2017-03-12 02:00:05.008881+00,2,13,64
2774,LPV,false,3927,2017-03-12 02:00:16.944153+00,2,13,642
2775,CEP,false,4520,2017-03-12 02:00:29.298276+00,4,13,712
2776,LPV,false,2104,2017-03-12 02:00:39.698314+00,4,13,305
2777,RRLYR,false,2691,2017-03-12 02:00:45.034292+00,3,13,559
2778,EB,true,2035,2017-03-12 02:00:53.597254+00,2,13,706
2779,EB,true,2917,2017-03-12 02:01:01.002192+00,4,13,712
2780,RRLYR,true,2868,2017-03-12 02:01:08.99208+00,2,13,462
2781,LPV,false,5077,2017-03-12 02:01:41.17036+00,1,13,405
2782,CEP,false,3464,2017-03-12 02:01:48.15397+00,3,13,303
2783,CEP,false,4260,2017-03-12 02:02:30.894314+00,4,13,388
2784,EB,false,2157,2017-03-12 02:02:39.214266+00,1,13,501
2785,LPV,true,3305,2017-03-12 02:02:56.351335+00,1,13,728
2786,RRLYR,false,2460,2017-03-12 02:03:03.938329+00,4,13,517
2787,LPV,false,2361,2017-03-12 02:03:19.234967+00,4,13,712
2788,EB,true,3183,2017-03-12 02:03:31.749508+00,3,13,244
2789,LPV,true,3308,2017-03-12 02:03:43.536056+00,3,13,714
2790,RRLYR,false,7493,2017-03-12 02:04:01.113068+00,3,13,358
2791,EB,false,3641,2017-03-12 02:04:12.127054+00,3,13,48
2792,EB,false,3273,2017-03-12 02:04:20.501061+00,1,13,727
2793,LPV,false,9230,2017-03-12 02:04:39.418513+00,4,13,583
2794,CEP,false,3517,2017-03-12 02:04:49.959869+00,4,13,406
2795,LPV,false,1729,2017-03-12 02:05:01.242801+00,3,13,303
2796,EB,false,4664,2017-03-12 02:05:18.599997+00,4,13,572
2797,LPV,true,4179,2017-03-12 02:05:35.194405+00,2,13,64
2798,RRLYR,false,4740,2017-03-12 02:05:47.714286+00,3,13,754
2799,LPV,false,11761,2017-03-12 02:06:10.740494+00,3,13,244
2800,RRLYR,false,6340,2017-03-12 02:06:21.726314+00,2,13,448
2801,LPV,true,2409,2017-03-12 02:06:29.005742+00,2,13,638
2802,RRLYR,false,2583,2017-03-12 02:06:40.894672+00,4,13,305
2803,RRLYR,false,3905,2017-03-12 02:07:21.073051+00,3,13,764
2804,EB,true,4157,2017-03-12 02:07:33.573388+00,1,13,382
2805,LPV,false,4549,2017-03-12 02:07:46.406835+00,4,13,413
2806,LPV,false,4275,2017-03-12 02:08:17.11324+00,1,13,7
2807,CEP,false,5876,2017-03-12 02:08:25.444614+00,2,13,696
2808,CEP,false,2531,2017-03-12 02:08:35.002176+00,4,13,409
2809,RRLYR,false,15332,2017-03-12 02:09:20.258332+00,3,13,244
2810,LPV,false,3603,2017-03-12 02:09:26.96425+00,2,13,551
2811,EB,true,8730,2017-03-12 02:09:43.38294+00,1,13,27
2812,RRLYR,true,2151,2017-03-12 02:09:50.024671+00,4,13,413
2813,CEP,false,4258,2017-03-12 02:10:05.266672+00,4,13,821
2814,EB,true,3848,2017-03-12 02:10:16.4264+00,4,13,388
2815,CEP,false,3163,2017-03-12 02:10:27.741621+00,4,13,775
2817,EB,true,3401,2017-03-12 02:10:58.865613+00,4,13,409
2818,CEP,false,7089,2017-03-12 02:11:13.675366+00,2,13,307
2822,EB,false,2220,2017-03-12 02:11:56.278745+00,4,13,637
2823,EB,false,2057,2017-03-12 02:12:06.599229+00,4,13,504
2826,RRLYR,false,2830,2017-03-12 02:12:46.086863+00,3,13,714
2828,RRLYR,false,4249,2017-03-12 02:13:09.972317+00,3,13,384
2829,LPV,true,4285,2017-03-12 02:13:24.006508+00,1,13,502
2830,EB,false,2582,2017-03-12 02:13:35.709361+00,4,13,532
2831,LPV,true,7187,2017-03-12 02:13:52.202527+00,4,13,686
2834,EB,false,1970,2017-03-12 02:14:48.550224+00,3,13,708
2836,RRLYR,false,4799,2017-03-12 02:15:11.138789+00,3,13,303
2837,LPV,false,2709,2017-03-12 02:15:16.910338+00,4,13,636
2838,EB,false,3109,2017-03-12 02:15:28.5663+00,3,13,557
2841,CEP,false,3924,2017-03-12 02:16:06.758149+00,2,13,630
2816,RRLYR,false,5884,2017-03-12 02:10:44.724729+00,4,13,618
2819,RRLYR,false,4300,2017-03-12 02:11:26.865515+00,4,13,583
2820,LPV,false,1930,2017-03-12 02:11:37.238478+00,4,13,409
2821,RRLYR,true,2580,2017-03-12 02:11:44.662223+00,2,13,238
2824,LPV,false,6448,2017-03-12 02:12:24.875471+00,4,13,388
2825,CEP,true,4951,2017-03-12 02:12:39.63443+00,3,13,557
2827,EB,false,2029,2017-03-12 02:12:56.898882+00,4,13,775
2832,LPV,true,8747,2017-03-12 02:14:27.387007+00,1,13,393
2833,RRLYR,false,2205,2017-03-12 02:14:38.126577+00,4,13,686
2835,RRLYR,false,2236,2017-03-12 02:15:00.083483+00,1,13,469
2839,CEP,false,2533,2017-03-12 02:15:40.563067+00,2,13,8
2840,LPV,false,2089,2017-03-12 02:15:52.330313+00,2,13,704
2842,RRLYR,false,2570,2017-03-12 02:16:20.473559+00,3,13,557
2843,RRLYR,false,3068,2017-03-12 02:16:33.146893+00,4,13,409
2844,LPV,true,7504,2017-03-12 02:17:06.643762+00,4,13,572
2845,RRLYR,true,3246,2017-03-12 02:17:19.759196+00,2,13,704
2846,CEP,false,3816,2017-03-12 02:17:45.206397+00,4,13,202
2847,EB,false,4395,2017-03-12 02:17:57.875563+00,2,13,802
2848,EB,false,4804,2017-03-12 02:18:10.246182+00,4,13,369
2849,LPV,false,9230,2017-03-12 02:18:27.526248+00,4,13,641
2850,CEP,false,3745,2017-03-12 02:18:36.966881+00,2,13,806
2851,LPV,false,2961,2017-03-12 02:18:46.145912+00,3,13,708
2852,LPV,false,22307,2017-03-12 02:19:18.231084+00,2,13,307
2853,LPV,true,6143,2017-03-12 02:19:27.357016+00,3,13,671
2854,RRLYR,false,3361,2017-03-12 02:19:48.798846+00,4,13,121
2855,LPV,true,3162,2017-03-12 02:20:27.653317+00,4,13,369
2856,LPV,true,4245,2017-03-12 02:20:41.187515+00,4,13,637
2857,LPV,false,3379,2017-03-12 02:20:53.501541+00,2,13,491
2858,EB,false,19940,2017-03-12 02:21:21.403018+00,4,13,821
2859,CEP,false,3243,2017-03-12 02:21:31.953632+00,3,13,192
2860,EB,false,9169,2017-03-12 02:21:55.484119+00,4,13,137
2861,CEP,false,11132,2017-03-12 02:22:14.395888+00,4,13,606
2862,CEP,false,4554,2017-03-12 02:22:23.761343+00,4,13,218
2863,RRLYR,false,18050,2017-03-12 02:22:51.515995+00,2,13,461
2864,EB,true,7746,2017-03-12 02:23:18.589561+00,4,13,202
2865,RRLYR,false,14274,2017-03-12 02:23:39.192088+00,1,13,419
2866,CEP,false,3515,2017-03-12 02:23:47.622259+00,3,13,242
2867,RRLYR,false,2890,2017-03-12 02:25:05.090135+00,2,13,491
2868,EB,false,5550,2017-03-12 02:25:19.233778+00,2,13,22
2869,RRLYR,false,3263,2017-03-12 02:26:04.243496+00,2,13,22
2870,RRLYR,false,3456,2017-03-12 02:26:21.906336+00,4,13,637
2871,RRLYR,true,3619,2017-03-12 02:26:37.426133+00,1,13,282
2872,RRLYR,false,2979,2017-03-12 02:26:48.637709+00,4,13,577
2873,LPV,false,2570,2017-03-12 02:26:59.972496+00,2,13,425
2874,CEP,false,2666,2017-03-12 02:27:12.75739+00,1,13,243
2875,CEP,false,5240,2017-03-12 02:27:27.374367+00,4,13,613
2876,RRLYR,true,2944,2017-03-12 02:27:39.876214+00,4,13,201
2877,EB,false,7054,2017-03-12 02:27:55.531378+00,3,13,192
2878,LPV,true,3399,2017-03-12 02:28:04.561274+00,4,13,821
2879,LPV,false,3324,2017-03-12 02:28:17.159608+00,4,13,504
2880,EB,true,3385,2017-03-12 02:28:29.310732+00,2,13,120
2881,CEP,true,7752,2017-03-12 02:28:46.187438+00,3,13,511
2882,EB,false,10218,2017-03-12 02:29:05.114691+00,3,13,302
2883,EB,false,2963,2017-03-12 02:29:18.326987+00,4,13,306
2884,RRLYR,false,4185,2017-03-12 02:29:29.948304+00,4,13,572
2885,LPV,true,2974,2017-03-12 02:29:39.82687+00,4,13,137
2886,EB,false,4452,2017-03-12 02:29:47.99899+00,4,13,606
2887,LPV,false,4261,2017-03-12 02:30:01.388576+00,2,13,703
2888,EB,true,2610,2017-03-12 02:30:17.641177+00,4,13,613
2889,RRLYR,true,2767,2017-03-12 02:30:25.800011+00,3,13,192
2890,CEP,false,3289,2017-03-12 02:30:42.202675+00,3,13,597
2891,LPV,false,19722,2017-03-12 02:31:16.630307+00,1,13,359
2892,RRLYR,false,2386,2017-03-12 02:31:31.479487+00,3,13,671
2893,LPV,true,10088,2017-03-12 02:31:50.015879+00,2,13,318
2894,RRLYR,false,2772,2017-03-12 02:32:03.441936+00,2,13,318
2895,RRLYR,false,3007,2017-03-12 02:32:16.380675+00,4,13,821
2896,LPV,false,3761,2017-03-12 02:32:27.038704+00,2,13,338
2897,EB,false,3507,2017-03-12 02:32:44.226769+00,3,13,597
2898,EB,false,2926,2017-03-12 02:32:54.555897+00,4,13,218
2899,EB,false,3008,2017-03-12 02:33:04.532452+00,3,13,499
2900,LPV,false,3124,2017-03-12 02:33:12.87737+00,4,13,514
2901,LPV,false,3351,2017-03-12 02:33:20.270594+00,2,13,120
2902,CEP,false,2647,2017-03-12 02:33:35.701014+00,3,13,447
2903,RRLYR,false,3232,2017-03-12 02:33:58.864531+00,2,13,793
2904,LPV,false,12253,2017-03-12 02:34:17.638415+00,3,13,408
2905,RRLYR,false,4465,2017-03-12 02:34:28.55719+00,2,13,26
2906,LPV,true,5309,2017-03-12 02:34:39.373292+00,3,13,499
2907,CEP,true,4377,2017-03-12 02:34:49.933626+00,2,13,587
2908,RRLYR,true,2842,2017-03-12 02:35:01.386569+00,3,13,417
2909,LPV,false,4162,2017-03-12 02:35:15.150341+00,2,13,394
2910,CEP,false,7066,2017-03-12 02:35:31.048914+00,3,13,254
2911,CEP,false,5136,2017-03-12 02:35:44.826248+00,2,13,801
2912,EB,true,3004,2017-03-12 02:35:56.111085+00,3,13,254
2913,EB,false,5409,2017-03-12 02:36:08.370358+00,3,13,511
2914,EB,false,2985,2017-03-12 02:36:27.907967+00,1,13,133
2915,LPV,false,10939,2017-03-12 02:36:48.935022+00,3,13,302
2916,CEP,true,9643,2017-03-12 02:37:04.528037+00,1,13,395
2917,LPV,true,4295,2017-03-12 02:37:18.842229+00,3,13,323
2918,RRLYR,false,5268,2017-03-12 02:37:30.631317+00,3,13,302
2919,CEP,true,4852,2017-03-12 02:37:41.665971+00,4,13,44
2920,LPV,false,5517,2017-03-12 02:37:49.623846+00,4,13,306
2921,RRLYR,true,3503,2017-03-12 02:37:57.968199+00,4,13,673
2922,EB,false,2538,2017-03-12 02:38:07.729058+00,4,13,44
2923,CEP,false,3365,2017-03-12 02:38:18.359981+00,3,13,42
2924,LPV,false,2811,2017-03-12 02:38:23.584972+00,4,13,613
2925,EB,false,2896,2017-03-12 02:38:33.579053+00,1,13,410
2926,LPV,false,3014,2017-03-12 02:38:43.160897+00,4,13,178
2927,EB,false,3346,2017-03-12 02:38:48.498844+00,1,13,317
2928,LPV,true,2768,2017-03-12 02:38:59.515178+00,4,13,606
2929,RRLYR,false,2499,2017-03-12 02:39:08.772795+00,4,13,606
2930,CEP,false,1542,2017-03-12 02:39:17.155266+00,2,13,262
2931,LPV,false,1816,2017-03-12 02:39:23.972724+00,3,13,447
2932,LPV,false,1856,2017-03-12 02:39:36.557689+00,4,13,484
2933,RRLYR,false,1751,2017-03-12 02:39:43.847187+00,2,13,338
2934,LPV,false,1864,2017-03-12 02:39:50.580745+00,4,13,181
2937,LPV,true,3177,2017-03-12 02:40:29.420447+00,1,13,763
2935,CEP,false,8552,2017-03-12 02:40:08.257891+00,3,13,171
2936,LPV,false,3488,2017-03-12 02:40:19.19081+00,4,13,218
2938,RRLYR,false,3919,2017-03-12 02:40:42.871862+00,4,13,613
2939,LPV,true,3961,2017-03-12 02:40:57.373549+00,3,13,718
2940,RRLYR,false,2543,2017-03-12 02:41:07.868876+00,2,13,587
2941,LPV,false,2336,2017-03-12 02:41:19.722922+00,1,13,486
2942,EB,true,2211,2017-03-12 02:41:27.247161+00,2,13,386
2943,RRLYR,true,1852,2017-03-12 02:41:34.484361+00,2,13,168
2944,LPV,false,1785,2017-03-12 02:41:46.838544+00,4,13,202
2945,RRLYR,true,3054,2017-03-12 02:42:00.790466+00,4,13,218
2946,RRLYR,false,2178,2017-03-12 02:42:10.594165+00,3,13,323
2947,EB,true,2750,2017-03-12 02:42:18.510289+00,3,13,171
2948,EB,true,2783,2017-03-12 02:42:27.282981+00,1,13,487
2949,RRLYR,false,3506,2017-03-12 02:42:40.0984+00,3,13,214
2950,LPV,true,26663,2017-03-12 02:43:14.077663+00,2,13,801
2951,RRLYR,false,3355,2017-03-12 02:43:23.506421+00,2,13,349
2952,RRLYR,false,7062,2017-03-12 02:43:35.211098+00,3,13,290
2953,LPV,false,6413,2017-03-12 02:44:10.448978+00,2,13,39
2954,EB,false,3499,2017-03-12 02:44:22.28878+00,3,13,340
2955,RRLYR,false,3054,2017-03-12 02:44:33.601292+00,3,13,447
2956,RRLYR,false,2508,2017-03-12 02:44:44.560674+00,2,13,8
2957,LPV,true,3003,2017-03-12 02:44:57.654347+00,4,13,661
2958,RRLYR,false,3632,2017-03-12 02:45:11.698528+00,4,13,661
2959,CEP,false,2422,2017-03-12 02:45:25.641879+00,3,13,422
2960,CEP,true,10735,2017-03-12 02:45:48.487782+00,3,13,478
2961,LPV,false,17753,2017-03-12 02:46:16.422422+00,3,13,478
